im_id,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,visual,gt
COCO_train2014_000000110011.jpg,stop,stor,stap,stol,stof,stov,stoe,step,etop,-NA,street,stop
COCO_train2014_000000110581.jpg,mot,xor,aort,not,coll,poll,doll,rot,rott,corr,mailbox,kot
COCO_train2014_000000110593.jpg,sorria,sorpin,soprin,dorian,sopra,sopping,sorrin,soring,isophar,isopar,desk,sorria
COCO_train2014_000000110809.jpg,ramiro,milliner,mulling,rummaged,mullion,milling,milliliter,millennium,militarized,multitude,airliner,heinz
COCO_train2014_000000110819.jpg,isi,lis,lips,isl,lisp,ms,ns,lsp,tsp,isis,puck,isp
COCO_train2014_000000110989.jpg,crappiest,crapshoot,crappers,graruped,grapuraed,grapulard,grarupied,grapularu,grapupas,grapulate,computer,raarup
COCO_train2014_000000111140.jpg,e,b,bb,h,r,bi,he,be,bl,ell,worm,fn
COCO_train2014_000000111318.jpg,hazed,floozed,razor,rabol,bloody,risord,hezeo,ridged,blood,hoodo,triumphal,a
COCO_train2014_000000111369.jpg,pay,pey,pty,pew,pry,bay,ply,paw,poy,pm,shovel,pay
COCO_train2014_000000111385.jpg,le,m,re,ra,ye,va,he,de,rei,rea,ski,t
COCO_train2014_000000111422.jpg,elisions,estimation,desensitizes,personification,desinous,disinherited,desinability,perimeter,persinted,perimeters,racket,eisenhower
COCO_train2014_000000111490.jpg,n,x,a,s,v,w,d,t,r,indistinct,chainlink,14
COCO_train2014_000000111661.jpg,7,3,z,2,5,6,g,s,i,1,passenger,216
COCO_train2014_000000111911.jpg,50,90,od,gd,sd,do,30,dj,jo,go,drum,0
COCO_train2014_000000111936.jpg,coachloads,caches,goachels,coachloass,goaches,goalscorers,goachelles,quachelas,coachings,coaches,passenger,coachclass
COCO_train2014_000000111967.jpg,lisp,flee,sigh,bigs,fief,figs,gigo,fish,pistil,sills,basketball,east
COCO_train2014_000000112040.jpg,es,e,ps,est,sp,le,se,de,ell,see,garbage,sbk
COCO_train2014_000000112252.jpg,chan,char,chair,chirp,chase,chang,charily,chairs,charade,chicana,airliner,delta
COCO_train2014_000000112553.jpg,demigod,damber,dentistry,demonize,denting,demonic,demobbing,demoniac,demobilize,demurrer,refrigerator,danby
COCO_train2014_000000112562.jpg,o,l,d,b,0,c,6,e,x,5,trailer,&
COCO_train2014_000000112657.jpg,plea,pied,prea,piea,pmed,paea,pyed,peen,pued,phea,crutch,david
COCO_train2014_000000112978.jpg,international,internalizing,interactions,interrogators,interrogations,anterooms,interveneing,interlocking,interpolation,intervened,cash,interactions
COCO_train2014_000000113132.jpg,anachronistically,anachronistic,anathematizing,anguishingly,anaerobistically,anastasians,angulshingly,anastasianically,angulshingle,angulshes,notebook,angelinasulistyo
COCO_train2014_000000113236.jpg,stop,stdp,std,stap,stcp,slop,step,sido,sitor,-NA,street,stop
COCO_train2014_000000113328.jpg,and,aind,anid,ann,dind,aida,ano,aino,alnd,anno,feather,and
COCO_train2014_000000113634.jpg,54,25,557,59,358,527,250,53,36,25th,ostrich,45c
COCO_train2014_000000113844.jpg,t,i,u,a,d,o,b,l,r,e,cellular,2
COCO_train2014_000000113893.jpg,seed,sleek,seller,sleet,sillies,silliest,select,seasonal,sleep,seasonally,parachute,2012
COCO_train2014_000000114027.jpg,kirsch,kirby,kirghiz,kirgli,kirgain,kirglin,kirk,kire,kirch,kirachi,racket,kirolak
COCO_train2014_000000114077.jpg,bb,88,br,6b,631,68,ba,61,be,bri,pier,80
COCO_train2014_000000115515.jpg,xs,xi,vs,ks,x,sv,rs,us,st,lx,wing,829
COCO_train2014_000000115633.jpg,hoo,loo,lion,toot,root,loot,goo,poo,tool,look,electric,1130
COCO_train2014_000000115911.jpg,aliases,alliance,allied,airline,allergic,allure,airier,aliased,alluring,alienist,ballplayer,athletics
COCO_train2014_000000115973.jpg,h,li,ill,lii,lh,ll,lb,hi,llb,lill,bullet,h
COCO_train2014_000000116006.jpg,tex,taxi,tea,tax,ten,tare,tox,teas,terr,taxes,passenger,ten
COCO_train2014_000000116074.jpg,mil,mill,line,hall,holly,lint,mist,hollie,hollis,hollies,crash,yield
COCO_train2014_000000116207.jpg,marconic,marconizes,margonizes,marconite,marginalizes,marcosis,margioned,marcoloada,margonine,marconites,analog,marcjohn
COCO_train2014_000000116326.jpg,cc,cd,cr,ca,co,ce,coll,col,cold,calliope,confectionery,cocacola
COCO_train2014_000000116396.jpg,oos,ods,dos,0,oas,ogs,ocs,5,cos,oss,passenger,5
COCO_train2014_000000116444.jpg,2010,2076,2002,20th,2011,2012,zoni,zone,zon,20,tray,2012
COCO_train2014_000000116518.jpg,8,6,c,e,a,5,r,es,cs,si,appenzeller,sds
COCO_train2014_000000116607.jpg,scantie,scanie,scannia,scanier,scannie,scantil,sconin,scantic,conic,0,trailer,scania
COCO_train2014_000000116652.jpg,driven,dryven,dreve,drivem,dryen,driver,drave,drived,druve,drives,pickup,driven
COCO_train2014_000000116783.jpg,cornflower,comoran,commando,commend,corollarian,coronals,coronations,coronation,commoner,commoners,trolleybus,cornercafe
COCO_train2014_000000116894.jpg,oregon,cregon,dregon,aregan,gregon,onegon,oregan,0regon,aregon,origon,mobile,oregon
COCO_train2014_000000116941.jpg,cause,cabbed,cambe,cubic,cobber,cabse,casses,cavie,caws,cube,airliner,boscombe
COCO_train2014_000000116963.jpg,holder,lippier,lipids,uplift,holden,hollies,lifeline,uplifting,liberians,applicant,scoreboard,ride
COCO_train2014_000000117009.jpg,poar,poor,voar,podr,podro,doar,paor,poer,padr,pocr,acorn,joan
COCO_train2014_000000117322.jpg,ho,rob,hos,res,rei,hell,hol,rel,host,bell,passenger,sto
COCO_train2014_000000117585.jpg,sb,sbe,sob,sled,5b,see,slob,sib,slop,sleet,moped,508
COCO_train2014_000000118081.jpg,ma,mk,mi,mh,mil,ink,mir,hal,mai,min,traffic,678
COCO_train2014_000000118199.jpg,wised,nasser,weed,muses,wheezes,west,unset,missilery,missus,missuses,desk,merged
COCO_train2014_000000118399.jpg,moo,ind,tong,rios,roost,toot,loo,root,rioting,toothily,microwave,10
COCO_train2014_000000118769.jpg,lacrosse,lagroose,lagrooses,lagrosse,laerosse,lagroase,lacrosses,laeroses,lascalas,lacro,umbrella,lacrosse
COCO_train2014_000000119006.jpg,e,c,b,l,a,2,o,p,d,i,wing,2
COCO_train2014_000000119047.jpg,gs,us,os,cs,is,ts,ls,qs,rs,vs,warplane,u
COCO_train2014_000000119145.jpg,way,nay,may,any,my,avy,ayy,axy,aay,wax,street,way
COCO_train2014_000000119361.jpg,abate,abba,abat,ada,aba,azalea,alba,abbr,abbe,abbi,passenger,47841
COCO_train2014_000000119534.jpg,mys,rims,rim,mix,sillies,mylar,tilling,swines,villi,swings,bagel,rnoff
COCO_train2014_000000119551.jpg,xs,xc,cs,xe,yc,rs,sc,as,lc,es,airliner,cs
COCO_train2014_000000119552.jpg,jare,oates,sarie,jarlen,jane,oarlo,darted,darlene,jarie,dare,electric,jarle
COCO_train2014_000000119621.jpg,sin,sour,sill,salt,sills,sours,scar,solid,sallie,silliest,bakery,entro
COCO_train2014_000000119636.jpg,pin,din,phi,phil,pill,pall,brit,prim,poll,prick,steam,47276
COCO_train2014_000000119760.jpg,r,o,k,c,d,x,n,a,rs,rc,home,at
COCO_train2014_000000120032.jpg,s,x,52,9,8,xs,5,3,z,75,shopping,cus
COCO_train2014_000000120241.jpg,at,ta,ail,al,alt,ali,ar,la,li,til,soccer,usa
COCO_train2014_000000120320.jpg,gamestop,permissive,composers,composer,permissible,campaigners,compositors,compositor,commentators,conversationalist,washer,800
COCO_train2014_000000120683.jpg,ss,s,si,sis,sb,sd,so,sh,sk,-NA,street,s
COCO_train2014_000000120743.jpg,blat,valet,blake,velar,lilacs,blab,bleak,black,blatant,lilac,go-kart,metals
COCO_train2014_000000121393.jpg,la,ra,ga,ta,ka,ia,ma,ca,lai,cha,analog,145
COCO_train2014_000000121454.jpg,josh,dish,junk,jibbing,justin,jibed,julio,julia,juliana,justifies,trolleybus,57
COCO_train2014_000000121472.jpg,ooh,od,do,coll,col,oort,golf,oozy,doll,con,desk,dell
COCO_train2014_000000121778.jpg,glanting,glancing,glanding,glantine,glanning,glanries,glanture,glanring,glandula,glamorize,trolleybus,glanmire
COCO_train2014_000000121938.jpg,cleaners,gleaners,clearers,cleavers,cieaners,cleaner,eleaners,cleamers,cleoners,cleanses,minibus,cleaners
COCO_train2014_000000122216.jpg,ys,rs,isl,bs,ts,59,rsi,hs,55,nsi,barbershop,gry
COCO_train2014_000000122394.jpg,loos,1800,isos,1600,lose,ioon,loso,loon,1360,ioos,suit,1300
COCO_train2014_000000122597.jpg,c,l,t,v,r,b,a,u,o,i,teddy,soon
COCO_train2014_000000122763.jpg,rtb,rebo,rts,riba,riots,rte,rich,reba,ribb,robp,library,rtbf
COCO_train2014_000000122857.jpg,append,popped,popper,appease,provoke,apport,proverb,appose,apportion,pepperoni,barbershop,apparel
COCO_train2014_000000123055.jpg,clone,colin,cling,clinic,clang,cline,calms,clinch,colon,cello,dowitcher,clarks
COCO_train2014_000000123099.jpg,stop,stap,stor,step,stof,etop,sito,stob,toti,-NA,street,stop
COCO_train2014_000000123366.jpg,13,11,li,14,l,lb,u,ll,h,r,soccer,11
COCO_train2014_000000123389.jpg,penny,bong,pours,bendy,polyp,pent,polyps,pour,perils,perilous,pizza,bluemoon
COCO_train2014_000000123424.jpg,main,milan,mina,mino,minor,naiad,mano,mania,minic,malo,prison,eligio
COCO_train2014_000000123445.jpg,ld,la,da,ed,id,ud,rd,ra,dd,ta,barbershop,la
COCO_train2014_000000123457.jpg,c,g,e,6,o,a,cg,es,k,z,dining,er
COCO_train2014_000000123579.jpg,stdr,stdi,std,stor,stds,stdh,stda,stde,stdy,-NA,cellular,stor
COCO_train2014_000000123909.jpg,hill,mill,mt,mil,me,htt,rill,met,mit,mr,garbage,heil
COCO_train2014_000000123949.jpg,25,236,29,250,22nd,dins,bass,basic,basis,dingo,miniskirt,3kg
COCO_train2014_000000124145.jpg,squid,round,squad,rousts,boud,bound,roundup,roused,roust,roughen,street,our
COCO_train2014_000000124152.jpg,36,61,sc,69,80,60,95,50,gs,631,cab,619
COCO_train2014_000000124182.jpg,din,min,lind,chan,chin,collin,cubit,call,condo,cubicle,french,10
COCO_train2014_000000124532.jpg,delta,deita,detta,deata,delia,deuta,denta,defta,devia,dehta,airliner,delta
COCO_train2014_000000124569.jpg,xx,rx,kr,xxx,ru,kn,rs,kris,xxv,xxiv,abaya,firm
COCO_train2014_000000124606.jpg,morelover,moreion,morelove,moreish,movemen,morelow,movers,morolon,morehou,morelor,sorrel,moreton
COCO_train2014_000000124765.jpg,lantern,lintern,lentenn,linterin,lentern,leniently,lenient,tantern,lanterns,lantieri,tow,lantern
COCO_train2014_000000124811.jpg,co,too,go,ro,do,toot,qo,tod,tooth,to,racket,oko
COCO_train2014_000000124840.jpg,c,s,a,ss,sa,sc,sp,so,se,ca,mortarboard,o
COCO_train2014_000000125168.jpg,senor,esnor,eenor,cenor,lenor,benor,estoor,cenorr,esenor,-NA,flagpole,senor
COCO_train2014_000000125244.jpg,abed,ased,aged,abbe,adeb,aped,abba,asbe,azed,aesi,freight,4268
COCO_train2014_000000125313.jpg,rd,rr,rb,ird,rp,pr,ro,fr,ri,kr,street,rd
COCO_train2014_000000125348.jpg,l,i,lilt,lite,literal,linearly,linearity,literals,literary,literate,passenger,1
COCO_train2014_000000126204.jpg,o,0,c,r,a,or,2,n,co,ro,bobsled,bar
COCO_train2014_000000126355.jpg,seom,secom,seon,secon,scow,500,seam,seoli,seoh,seow,gas,seo
COCO_train2014_000000126590.jpg,tn,m,n,rn,ni,nt,in,nd,to,nn,parking,to
COCO_train2014_000000126647.jpg,tibet,their,tibiet,tiler,tibia,tablet,tiled,theta,taber,tibial,cellular,tibet
COCO_train2014_000000126707.jpg,ed,bb,ell,er,eel,br,eli,le,be,bell,studio,e
COCO_train2014_000000126856.jpg,ria,rr,rial,rtd,rat,rice,rain,pica,prat,price,motor,ales
COCO_train2014_000000126906.jpg,shirk,shrike,shrill,blithe,shirker,shirks,shiner,shriek,blink,blither,television,gilbert
COCO_train2014_000000127360.jpg,noddy,dodd,nodd,nudded,loddin,niddle,ndd,nod,modd,lodded,airliner,condor
COCO_train2014_000000127441.jpg,ca,ce,co,ge,cp,ea,fe,cap,ear,coll,teddy,cafe
COCO_train2014_000000127515.jpg,s,c,5,z,3,x,v,y,t,2,ballplayer,randa
COCO_train2014_000000127807.jpg,semi,send,senna,spinal,spirit,stunt,string,spurn,spine,servile,spotlight,stumble
COCO_train2014_000000127823.jpg,h,e,l,t,b,r,le,li,p,f,traffic,l
COCO_train2014_000000127832.jpg,anacreon,analogous,anacins,haldanes,amaretto,halloween,andantes,analyses,hallowed,anatomic,analog,anderson
COCO_train2014_000000127932.jpg,capital,caplice,caption,capliton,gaping,capitol,capitals,papillae,papilla,capitalize,crash,capital
COCO_train2014_000000128008.jpg,cs,sc,es,ss,gs,sk,sr,se,rs,cos,harmonica,ju
COCO_train2014_000000128020.jpg,fed,fad,red,fab,rad,fbo,fda,hed,ra,cad,park,feed
COCO_train2014_000000128170.jpg,petulant,petition,petticoat,petulate,petutat,petitioned,pettish,petrified,petticot,petticoot,orange,petitplat
COCO_train2014_000000128278.jpg,9,s,d,g,o,95,sy,p,v,dy,lakeside,cusl
COCO_train2014_000000128328.jpg,st,sts,5t,et,rt,its,jt,gt,pt,-NA,street,st
COCO_train2014_000000128405.jpg,ss,s,sa,sc,st,se,gs,sq,si,so,desk,battlefield
COCO_train2014_000000128500.jpg,180,134,133,131,328,136,348,330,358,189,street,96a
COCO_train2014_000000128539.jpg,sophie,sophia,sophile,saphie,sophiie,sophir,sofhie,sophies,sophii,-NA,candle,sophie
COCO_train2014_000000128652.jpg,ss,s,cs,gs,8,ds,3,sd,bs,sc,airliner,cook
COCO_train2014_000000128715.jpg,hell,nell,weil,well,welt,wells,nelly,hall,hello,holly,sewing,west
COCO_train2014_000000128740.jpg,bower,bents,bowls,better,bettie,bottom,boning,bottle,benito,bowers,prison,nyhcw
COCO_train2014_000000128752.jpg,awakes,avails,airwaves,airways,arawak,arkwas,awaits,awaking,awars,araway,airliner,airways
COCO_train2014_000000128858.jpg,bion,blon,bido,biol,blog,bloa,bloo,blod,bide,bidio,passenger,8104
COCO_train2014_000000128998.jpg,max,maus,man,mix,mau,mars,min,maui,marx,mali,french,martin
COCO_train2014_000000129313.jpg,fleeced,treeline,fleeted,fleecer,fleecier,fleeciest,tracer,freeze,freebie,treadled,desk,0
COCO_train2014_000000129437.jpg,33,se,83,ss,8,53,36,52,sb,sc,swing,3
COCO_train2014_000000129565.jpg,police,poilee,poulee,poute,pouce,pouled,poulce,pollice,palice,pollee,crash,police
COCO_train2014_000000129865.jpg,goo,yogi,yogurt,oozy,doz,poo,coo,zoo,ooze,wood,airliner,gol
COCO_train2014_000000130122.jpg,general,geniral,gentrai,central,genital,genrial,genural,genral,genlial,gentral,racket,general
COCO_train2014_000000130362.jpg,mil,min,mit,hin,hal,hill,lila,lan,lin,pill,crutch,our
COCO_train2014_000000130581.jpg,one,owe,ome,cwe,ove,cne,civie,cive,cme,cove,barbershop,one
COCO_train2014_000000130908.jpg,meltons,melrolite,melodic,metronol,meliorate,meltdown,melrows,melrobs,metroboli,melodio,trolleybus,metrobus
COCO_train2014_000000131067.jpg,4,v,u,y,x,la,va,vi,li,co,dumbbell,nt
COCO_train2014_000000131160.jpg,lessees,lassies,lessee,lasso,lost,lassoed,listenable,lesser,lastingly,listeners,street,besittas
COCO_train2014_000000131172.jpg,coinciding,goldfinchy,colliding,continuity,colliery,countryman,continually,contraction,counteract,countrywomen,maillot,champions
COCO_train2014_000000131564.jpg,concertizes,discontents,reconstructs,contractions,conservators,discontentedly,constrictions,discontinuation,discontinuations,constructions,skunk,merrell
COCO_train2014_000000131816.jpg,439,465,4824,458,a65,qbs,480,489,488,455,turnstile,465
COCO_train2014_000000132310.jpg,rot,root,mo,no,rod,coo,cor,role,coll,tooth,library,course
COCO_train2014_000000132394.jpg,frown,find,flunk,cruder,frolicking,finding,frond,fruit,friday,floweriest,traffic,know
COCO_train2014_000000132531.jpg,road,raad,roab,poad,read,roar,noad,roads,rood,roal,street,road
COCO_train2014_000000132781.jpg,iolab,1946,iolas,tobit,iobis,1016,iojab,iolib,1916,ioisl,toilet,19
COCO_train2014_000000132857.jpg,g,c,s,o,6,a,e,d,i,3,grocery,airport
COCO_train2014_000000132991.jpg,entrance,enfrance,antrance,emirance,entrained,entrence,entramce,entrancing,entraice,entrances,bearskin,entrance
COCO_train2014_000000133208.jpg,20,ge,22,qc,90,go,gi,oz,qp,12,street,29
COCO_train2014_000000133298.jpg,college,gollies,godlier,colleen,golden,collier,coulee,golley,golleg,collego,racket,college
COCO_train2014_000000133672.jpg,randomness,wannabees,recommence,management,mannerism,harmonicas,monomaniacs,harmonica,multinational,wanderlust,pizza,neighborhood
COCO_train2014_000000133885.jpg,reply,reprise,rebids,revise,repose,rewire,relies,revolts,reviles,repletes,espresso,recipes
COCO_train2014_000000134271.jpg,dd,doll,dod,do,od,don,did,doi,ld,ad,park,d
COCO_train2014_000000134302.jpg,stol,stor,stof,sto,stoic,stoe,siot,stok,stop,-NA,garbage,stop
COCO_train2014_000000134344.jpg,proper,propier,propper,praper,proport,propare,propret,propers,droper,preper,umbrella,proper
COCO_train2014_000000134479.jpg,seasonality,seasonably,seasonally,seasonable,seasonal,consolidates,consistencies,constrictions,constructions,consolidations,racket,tennis
COCO_train2014_000000134486.jpg,corpora,clops,crooses,loposta,cords,lapdogs,caposito,corpse,lippost,corposa,zebra,eropostall
COCO_train2014_000000134502.jpg,alto,alio,alta,allo,ailo,aleo,tilo,alao,mila,elto,street,alto
COCO_train2014_000000134849.jpg,kwishing,kwangju,lusterless,ludicrously,vulgarisms,dwishes,iwishness,wwii,lungfish,hwissars,bakery,wisconsin
COCO_train2014_000000134858.jpg,hellespont,hebraisms,hellishness,helplessness,heartstrings,heartstring,rebroadcast,hebraism,relationship,headstand,racket,chela
COCO_train2014_000000134955.jpg,contractions,contractors,controversial,contraction,constrictions,counterclaimed,counterclaims,counterpoints,constructionist,conservationist,ice,conngratulations
COCO_train2014_000000134958.jpg,lose,crest,listen,cross,cress,green,crests,lister,crossest,crosser,horse,creston
COCO_train2014_000000135015.jpg,ceres,cares,care,cars,creaks,creak,case,card,cackles,creeks,comic,2009
COCO_train2014_000000135237.jpg,dill,villi,bill,will,bull,viii,mill,viil,dull,bid,mailbox,will
COCO_train2014_000000135242.jpg,viva,cvs,give,cv,vin,over,clvii,cav,cur,vivid,barbershop,wii
COCO_train2014_000000135270.jpg,bishops,disabuse,bisector,bosania,bissau,assassin,bosaid,bosand,bishaps,bismarck,garbage,disposal
COCO_train2014_000000135278.jpg,complex,consoling,complicity,complicated,consumer,converse,consolidate,complication,consolidators,conventionalize,television,philips
COCO_train2014_000000135545.jpg,noulin,moulin,nouilin,nouili,noutin,nowlin,noudin,nouline,noulim,noubis,bell,moulin
COCO_train2014_000000135744.jpg,3,a,g,e,s,8,r,i,c,b,banana,getting
COCO_train2014_000000135907.jpg,chemonics,chengdu,chemonic,chicories,choroid,cheroot,chronicle,cheapening,chenore,currant,altar,cherokee
COCO_train2014_000000136200.jpg,mildred,millioned,millrod,millions,mildered,millront,millron,millrons,mildfed,milored,restaurant,mildred
COCO_train2014_000000136599.jpg,6,d,b,o,c,5,2,8,l,e,banana,2
COCO_train2014_000000136732.jpg,s,9,8,5,6,3,52,59,54,50,crash,67
COCO_train2014_000000136736.jpg,swift,snag,sniff,encl,snot,snob,swig,suck,sweet,encls,passenger,sncf
COCO_train2014_000000136971.jpg,6,54,4,z,52,7,5,75,50,57,ski,swallow
COCO_train2014_000000137105.jpg,pious,pidgin,dioce,pione,sight,piolet,diose,piglet,piony,pioley,streetcar,10817
COCO_train2014_000000137202.jpg,rv,my,ny,ry,iv,sv,ky,nv,rw,rvs,umbrella,uk
COCO_train2014_000000137681.jpg,notion,naion,naton,notate,naiad,novae,naive,noisie,naid,navie,fire,nation
COCO_train2014_000000137748.jpg,lemini,lemid,lemiel,lemidl,lemidi,lemisl,lemuel,lemidly,lemme,lemiri,traffic,lemidi
COCO_train2014_000000138036.jpg,22,212,122,2z,72,zz,27,222,21,zzz,valley,27
COCO_train2014_000000138166.jpg,crucifor,crackpot,crochets,cruciform,crickpot,crocked,cricked,caucasoid,cauchies,caucused,cheeseburger,crock
COCO_train2014_000000138288.jpg,vam,van,var,vav,viva,vaw,vain,vian,vat,vivin,stage,van
COCO_train2014_000000138299.jpg,tb,te,at,tet,he,ta,tea,ret,bet,sta,ballplayer,432
COCO_train2014_000000138385.jpg,ss,sp,rs,ps,sc,sa,sr,st,so,si,hotdog,250g
COCO_train2014_000000138401.jpg,coo,xxv,qua,goo,coax,soon,cove,soot,quota,covert,ballplayer,pac
COCO_train2014_000000138434.jpg,loos,mill,linted,lousiness,lousing,lousier,lousiest,landslid,loosest,landslip,minivan,union
COCO_train2014_000000138456.jpg,rachini,raching,rachidi,rachida,rachigh,rachina,rachilic,rachian,rachiel,rachibi,american,rachidh
COCO_train2014_000000138461.jpg,live,leve,inve,levee,lave,vave,ilive,vive,vene,vives,projector,live
COCO_train2014_000000138670.jpg,2c,ge,cd,cg,ze,cc,zc,dc,zo,oc,soccer,2
COCO_train2014_000000138772.jpg,heavy,heep,helve,hover,heel,heeve,heed,heve,hessy,hove,cellular,happy
COCO_train2014_000000139095.jpg,o,d,cd,c,to,r,co,q,ci,g,basketball,10
COCO_train2014_000000139198.jpg,o,0,c,d,r,g,t,q,v,a,unicycle,0
COCO_train2014_000000139211.jpg,crepes,erepees,crepess,exerces,orepess,excepts,crepest,excresce,orepes,crepe,grocery,crepes
COCO_train2014_000000139214.jpg,lbd,lib,llb,lbj,lbq,ibo,lbg,lbo,ilba,blo,cab,l89
COCO_train2014_000000139216.jpg,mil,val,ali,vale,min,mill,clan,cali,valet,calling,water,cola
COCO_train2014_000000139507.jpg,60,631,69,68,gos,sos,65,50,66,god,streetcar,6033
COCO_train2014_000000139612.jpg,oyota,oyata,oyofa,oycta,ovota,oxota,oyola,oyate,0yota,oycoa,minibus,oyota
COCO_train2014_000000139639.jpg,slat,slop,shad,cali,call,shark,collie,calling,collar,collier,home,rt
COCO_train2014_000000139696.jpg,kenned,kennel,kewnes,kennen,kewney,kennet,kennev,rennet,knowled,kemnesi,ballplayer,kennedy
COCO_train2014_000000139757.jpg,outbalance,quibbling,quadrille,quadrillion,quizzically,outbidding,quintuplet,quintilian,quantified,outboasts,palace,oumbarton
COCO_train2014_000000139987.jpg,obama,deama,dbama,obemia,obeisan,dbam,deana,geama,qeam,obima,street,obama
COCO_train2014_000000140575.jpg,wind,wint,womb,windi,winm,unmot,wadi,woman,winnie,winniest,ballplayer,wmdt
COCO_train2014_000000140648.jpg,88,58,36,53,95,55,ie,be,se,18th,suit,bg
COCO_train2014_000000140733.jpg,c,a,i,l,e,s,p,r,o,li,warplane,navy
COCO_train2014_000000140909.jpg,dominion,domini,bolivian,bombing,bollixing,bother,blammo,brammer,bombarding,dominica,dock,dellana
COCO_train2014_000000140990.jpg,monocles,monomaniac,onondagas,occasional,onomatopoeic,monodies,monomania,monocled,oceanology,noncombat,ballplayer,onotes
COCO_train2014_000000141013.jpg,rippling,rummaging,rumple,rumpling,rummage,reprinting,rampart,rampant,repulsive,reminiscent,crash,rvs
COCO_train2014_000000141283.jpg,roma,moma,poma,rama,noma,koma,mom,irma,rema,rona,racket,roma
COCO_train2014_000000141566.jpg,lizzy,razz,mazzini,pizzazz,pizza,azz,prezzie,prize,mazz,parz,unicycle,jazz
COCO_train2014_000000141874.jpg,rei,rb,re,rel,cb,red,kelli,lei,ken,redder,indian,keep
COCO_train2014_000000142824.jpg,polyp,police,politic,personal,political,personalize,personalized,personality,personalizes,reconstruction,park,bones
COCO_train2014_000000142977.jpg,ditto,diere,dillon,dier,dieted,differ,dieres,diem,dicta,dion,unicycle,dteloc
COCO_train2014_000000143091.jpg,le,te,ie,ce,eel,et,fe,let,lei,ell,electric,lte
COCO_train2014_000000143258.jpg,ss,53,33,59,36,35,s,sg,95,sc,plate,elba
COCO_train2014_000000143490.jpg,slid,sill,coll,solid,slop,strip,collie,start,collies,solidify,fur,one
COCO_train2014_000000143745.jpg,poly,pow,polly,poor,dove,pout,pool,pud,pour,poll,boxer,you
COCO_train2014_000000143758.jpg,alcott,allott,lalout,laloy,aleott,lalover,lalcote,lalcott,ialegt,ialegori,street,alcott
COCO_train2014_000000143874.jpg,leastwood,gastropod,loastoped,igadous,igadoups,loastpood,leaseholder,loadings,leasthord,loastopes,web,gastropod
COCO_train2014_000000143921.jpg,mn,md,mi,mr,mt,ind,nn,my,rn,nit,streetcar,dvf
COCO_train2014_000000144091.jpg,random,kandahar,mandala,manana,wannabe,romance,ramadan,ramon,mandated,mandarin,minibus,national
COCO_train2014_000000144620.jpg,story,stary,siory,stery,stroy,stony,etory,slory,storys,-NA,park,story
COCO_train2014_000000144703.jpg,sour,coll,solid,store,collie,solidify,collin,solidifies,controverting,controversial,refrigerator,5haro
COCO_train2014_000000144831.jpg,x,s,a,q,2,n,b,r,e,ss,airliner,easyjet
COCO_train2014_000000144994.jpg,trial,trip,tile,ball,call,cali,tiler,trait,trail,callie,streetcar,brita
COCO_train2014_000000145178.jpg,peace,deace,piace,peaco,peacie,place,peaca,peage,peece,poace,abaya,peace
COCO_train2014_000000145411.jpg,growl,ground,grouch,coronal,gouged,goldie,gourd,gouger,coroner,gourde,street,overshow
COCO_train2014_000000145748.jpg,2,a,p,ya,pa,pi,li,vi,la,distillery,wing,nc
COCO_train2014_000000145767.jpg,don,pone,eon,hon,bon,oon,cone,mon,rone,pong,china,one
COCO_train2014_000000145989.jpg,rash,raise,raps,rake,rakes,rills,rains,rats,rare,ransom,freight,bnsf
COCO_train2014_000000146274.jpg,deep,dep,oee,dec,peep,decp,oed,deb,diep,beep,grocery,deep
COCO_train2014_000000146420.jpg,straitjackets,straitjacket,strikebreaking,strikebreaker,straitjacketed,strikebreakers,straightaway,internationalize,internalize,discontinuation,racket,a
COCO_train2014_000000146786.jpg,stop,top,ttop,btop,tipo,5top,itop,tipp,6top,etop,forklift,stop
COCO_train2014_000000146861.jpg,cash,case,cruse,cast,child,chesty,crust,chest,chill,charlie,gondola,lv38332
COCO_train2014_000000147073.jpg,demon,revenge,revert,convent,compos,reverse,convene,demonize,reversion,reverent,lifeboat,remove
COCO_train2014_000000147091.jpg,gauziest,badgered,cauterize,ballyhooed,ballgames,haulerge,bauzoukine,ballgowns,ballgown,halloos,moped,ga
COCO_train2014_000000147122.jpg,bistro,gistro,ibises,blston,gistor,ibisino,giston,cistro,31sto,ibisito,microwave,bistro
COCO_train2014_000000147314.jpg,5,s,8,6,d,b,3,o,2,-NA,wall,5
COCO_train2014_000000147371.jpg,renting,remoting,femininely,fortification,reticence,remanding,retributions,retirements,retirement,remonstrate,parachute,tictintero
COCO_train2014_000000147444.jpg,uc,ug,vg,ut,vc,ub,ur,ue,tc,vic,soccer,uc
COCO_train2014_000000147839.jpg,ora,ore,ope,dre,dra,drs,one,des,dea,drip,garbage,daf
COCO_train2014_000000148205.jpg,xas,xa,kass,xes,rash,ka,xan,xx,kas,rast,jeep,x43
COCO_train2014_000000148267.jpg,will,wil,villi,wii,vim,vivii,vilit,vin,win,viii,washer,wii
COCO_train2014_000000148306.jpg,mari,mark,mara,warn,marl,mart,marring,maria,martin,martini,traffic,walk
COCO_train2014_000000148366.jpg,ii,il,di,li,bi,id,lii,pi,zip,ai,palace,open
