image ,Object-1,P1,Object-2,P2,Object-2,P3,Object-2,P4,scene,p
COCO_train2014_000000233690.jpg,racket,0.9978963,0,0,0,0,0,0,recreation,0.2579115629
COCO_train2014_000000233873.jpg,ski,0.9999927,0,0,0,0,0,0,loading,0.2076044828
COCO_train2014_000000233925.jpg,shopping,0.58947194,brass,0.20263582,0,0,0,0,cemetery,0.2097566426
COCO_train2014_000000234046.jpg,motor,0.5135425,moped,0.4816498,0,0,0,0,forest,0.3592478037
COCO_train2014_000000234083.jpg,acorn,0.92148787,0,0,0,0,0,0,butchers,0.2221081406
COCO_train2014_000000234516.jpg,moving,0.3544642,truck,0.24492398,van,0.16486914,truck,0.12211103,fire,0.3205081224
COCO_train2014_000000234550.jpg,van,0.3455529,truck,0.23744385,minibus,0.21464995,0,0,bus,0.4482718408
COCO_train2014_000000234665.jpg,unicycle,0.9998332,0,0,0,0,0,0,park,0.2261570692
COCO_train2014_000000234743.jpg,mosque,0.32174352,palace,0.23532592,0,0,0,0,plaza,0.2048008293
COCO_train2014_000000234769.jpg,packet,0.3615408,packet,0.33981434,toyshop,0.21897565,0,0,toyshop,0.3873631954
COCO_train2014_000000234786.jpg,stopwatch,0.9998598,0,0,0,0,0,0,underwater,0.3209997416
COCO_train2014_000000234956.jpg,car,0.9992011,0,0,0,0,0,0,train,0.6968011856
COCO_train2014_000000234978.jpg,ambulance,0.7656488,van,0.21230583,0,0,0,0,valley,0.1678756475
COCO_train2014_000000235043.jpg,pretzel,0.992183,0,0,0,0,0,0,pet,0.616779983
COCO_train2014_000000235069.jpg,minibus,0.68357927,tank,0.16716751,0,0,0,0,fire,0.1787968576
COCO_train2014_000000235081.jpg,street,0.99548584,0,0,0,0,0,0,motel,0.3300716579
COCO_train2014_000000235177.jpg,fireboat,0.999961,0,0,0,0,0,0,lagoon,0.5048053265
COCO_train2014_000000235430.jpg,warplane,0.87719923,aircraft,0.117213815,0,0,0,0,airfield,0.6376292706
COCO_train2014_000000235468.jpg,shovel,0.9682174,0,0,0,0,0,0,ice,0.4367941022
COCO_train2014_000000235741.jpg,steam,0.99998677,0,0,0,0,0,0,train,0.6192060113
COCO_train2014_000000235760.jpg,whistle,0.65356874,teddy,0.19874524,maypole,0.10759041,0,0,hospital,0.2419974655
COCO_train2014_000000236048.jpg,bell,0.9963806,0,0,0,0,0,0,courthouse,0.5029714704
COCO_train2014_000000236332.jpg,street,0.99940634,0,0,0,0,0,0,parking,0.5115007758
COCO_train2014_000000236386.jpg,powder,0.34850067,face,0.30703148,hair,0.21499969,sunscreen,0.12792777,pantry,0.4151528478
COCO_train2014_000000236650.jpg,ball,0.96635354,0,0,0,0,0,0,volleyball,0.5209318995
COCO_train2014_000000236760.jpg,ballplayer,0.9998098,0,0,0,0,0,0,stadium,0.6955082417
COCO_train2014_000000236990.jpg,warplane,0.9453167,0,0,0,0,0,0,airfield,0.4100190699
COCO_train2014_000000237210.jpg,cab,0.7429352,crane,0.17238896,0,0,0,0,street,0.2034571469
COCO_train2014_000000237271.jpg,dock,0.35103527,seashore,0.3305817,dock,0.31327993,0,0,harbor,0.4587692022
COCO_train2014_000000237327.jpg,moped,0.99304104,0,0,0,0,0,0,crosswalk,0.5160663128
COCO_train2014_000000237701.jpg,jinrikisha,0.74632204,0,0,0,0,0,0,booth,0.2422720492
COCO_train2014_000000238001.jpg,accordion,0.49600065,lawn,0.22649886,0,0,0,0,bowling,0.817086935
COCO_train2014_000000238178.jpg,moped,0.9911679,0,0,0,0,0,0,street,0.9168387651
COCO_train2014_000000238231.jpg,motor,0.8318323,helmet,0.12262789,0,0,0,0,street,0.4520092011
COCO_train2014_000000238448.jpg,stopwatch,0.5681187,clock,0.26439533,stopwatch,0.1468318,0,0,bank,0.6961513758
COCO_train2014_000000238455.jpg,clock,0.72977704,clock,0.24648316,0,0,0,0,bank,0.2278344035
COCO_train2014_000000238535.jpg,unicycle,0.99682,0,0,0,0,0,0,street,0.7306657434
COCO_train2014_000000238618.jpg,ox,0.99998367,0,0,0,0,0,0,stable,0.7668773532
COCO_train2014_000000238881.jpg,table,0.9932335,0,0,0,0,0,0,restaurant,0.1895172745
COCO_train2014_000000239000.jpg,snowmobile,0.93186754,0,0,0,0,0,0,auto,0.1757365316
COCO_train2014_000000239400.jpg,catamaran,0.50913393,speedboat,0.47842392,0,0,0,0,boat,0.7928470969
COCO_train2014_000000239502.jpg,electric,0.58712155,passenger,0.36524665,0,0,0,0,railroad,0.6710827947
COCO_train2014_000000239518.jpg,ski,0.99999344,0,0,0,0,0,0,ski,0.7516415119
COCO_train2014_000000239520.jpg,sarong,0.5961235,curtain,0.18302569,swimming,0.11912389,0,0,fabric,0.8552738428
COCO_train2014_000000239611.jpg,trailer,0.73377424,truck,0.26297256,0,0,0,0,fire,0.4486779869
COCO_train2014_000000239803.jpg,phone,0.9138376,0,0,0,0,0,0,beer,0.307285279
COCO_train2014_000000240022.jpg,pizza,0.5895759,burrito,0.2629073,plate,0.11541557,0,0,pizzeria,0.4482773244
COCO_train2014_000000240062.jpg,ski,0.9631565,0,0,0,0,0,0,ski,0.3203226626
COCO_train2014_000000240069.jpg,teapot,0.8695519,0,0,0,0,0,0,playground,0.6316577196
COCO_train2014_000000240344.jpg,missile,0.5581153,projectile,0.42316478,0,0,0,0,promenade,0.3145904541
COCO_train2014_000000240632.jpg,ballplayer,0.9930797,0,0,0,0,0,0,baseball,0.6189536452
COCO_train2014_000000240709.jpg,cabinet,0.9993486,0,0,0,0,0,0,dining,0.676286459
COCO_train2014_000000240847.jpg,truck,0.96016717,0,0,0,0,0,0,excavation,0.328518033
COCO_train2014_000000240889.jpg,ipod,0.82539016,hand,0.13595794,0,0,0,0,television,0.30995664
COCO_train2014_000000241388.jpg,gas,0.8974757,0,0,0,0,0,0,parking,0.8291896582
COCO_train2014_000000241408.jpg,cheeseburger,0.9914688,0,0,0,0,0,0,bakery,0.1600991935
COCO_train2014_000000241764.jpg,train,0.9999999,0,0,0,0,0,0,subway,0.8793902397
COCO_train2014_000000241975.jpg,church,0.7739685,0,0,0,0,0,0,crosswalk,0.357909888
COCO_train2014_000000242276.jpg,pole,0.8022334,0,0,0,0,0,0,sky,0.1699363589
COCO_train2014_000000242446.jpg,drum,0.9991779,0,0,0,0,0,0,beer,0.1817124188
COCO_train2014_000000242457.jpg,bike,0.9994128,0,0,0,0,0,0,garage,0.4351732135
COCO_train2014_000000242625.jpg,parachute,0.9999999,0,0,0,0,0,0,beach,0.3690075874
COCO_train2014_000000242721.jpg,parking,0.9999999,0,0,0,0,0,0,parking,0.6368061304
COCO_train2014_000000243044.jpg,ballplayer,0.9996842,0,0,0,0,0,0,baseball,0.6287767887
COCO_train2014_000000243120.jpg,leopard,0.9962804,0,0,0,0,0,0,fountain,0.0963203013
COCO_train2014_000000243187.jpg,zebra,0.99999964,0,0,0,0,0,0,field,0.4140583575
COCO_train2014_000000243947.jpg,streetcar,0.98423684,0,0,0,0,0,0,bazaar,0.3969220221
COCO_train2014_000000244074.jpg,street,0.8792123,traffic,0.12078227,0,0,0,0,pharmacy,0.2024757266
COCO_train2014_000000244596.jpg,saw,0.99689144,0,0,0,0,0,0,aquarium,0.422894001
COCO_train2014_000000244835.jpg,library,0.9829863,0,0,0,0,0,0,classroom,0.3261891603
COCO_train2014_000000245354.jpg,steam,0.99999964,0,0,0,0,0,0,train,0.8473859429
COCO_train2014_000000245631.jpg,parking,1,0,0,0,0,0,0,bowling,0.256940335
COCO_train2014_000000245638.jpg,bus,0.99999976,0,0,0,0,0,0,bus,0.8880088329
COCO_train2014_000000245806.jpg,banjo,0.3241133,scale,0.19390269,oven,0.15281394,0,0,picnic,0.5555152297
COCO_train2014_000000245823.jpg,shade,0.9830835,0,0,0,0,0,0,living,0.4247681797
COCO_train2014_000000246095.jpg,electric,0.8889653,locomotive,0.10694898,0,0,0,0,picnic,0.261608243
COCO_train2014_000000246146.jpg,airliner,0.9995369,0,0,0,0,0,0,airfield,0.7042851448
COCO_train2014_000000246409.jpg,toaster,0.999231,0,0,0,0,0,0,repair,0.3536857069
COCO_train2014_000000246656.jpg,ball,0.4883867,baseball,0.3390106,volleyball,0.10890305,0,0,coast,0.2982815206
COCO_train2014_000000246718.jpg,restaurant,0.85688055,0,0,0,0,0,0,restaurant,0.1656312197
COCO_train2014_000000246920.jpg,hotdog,0.99999917,0,0,0,0,0,0,delicatessen,0.4122870266
COCO_train2014_000000246927.jpg,restaurant,0.99607325,0,0,0,0,0,0,beer,0.2739530504
COCO_train2014_000000246932.jpg,racket,0.99996936,0,0,0,0,0,0,baseball,0.2157645524
COCO_train2014_000000246990.jpg,unicycle,0.82005376,bicycle,0.1596791,0,0,0,0,ice,0.319037348
COCO_train2014_000000247114.jpg,teddy,0.2422556,groom,0.23024115,toyshop,0.19293737,hoopskirt,0.1332559,shoe,0.3896678388
COCO_train2014_000000247217.jpg,traffic,0.9855215,0,0,0,0,0,0,gas,0.9949128628
COCO_train2014_000000247700.jpg,street,0.991121,0,0,0,0,0,0,drugstore,0.1659081429
COCO_train2014_000000247921.jpg,computer,0.8122612,0,0,0,0,0,0,music,0.2694397569
COCO_train2014_000000248203.jpg,ballplayer,0.99986553,0,0,0,0,0,0,forest,0.6178705096
COCO_train2014_000000248221.jpg,trolleybus,0.99978,0,0,0,0,0,0,bus,0.9940300584
COCO_train2014_000000248464.jpg,pot,0.48813155,patio,0.48096174,0,0,0,0,forest,0.2861535847
COCO_train2014_000000248610.jpg,iron,0.70071054,espresso,0.20301415,0,0,0,0,coffee,0.7605264187
COCO_train2014_000000248779.jpg,truck,0.9939557,0,0,0,0,0,0,excavation,0.2960950732
COCO_train2014_000000248862.jpg,trolleybus,0.999941,0,0,0,0,0,0,bus,0.9528982639
COCO_train2014_000000249441.jpg,warplane,0.9813834,0,0,0,0,0,0,runway,0.8248003721
COCO_train2014_000000249804.jpg,truck,0.99991703,0,0,0,0,0,0,heliport,0.1139182523
COCO_train2014_000000249869.jpg,ice,0.6107995,bag,0.24910471,0,0,0,0,market,0.39544186
COCO_train2014_000000250026.jpg,alp,0.8498752,ski,0.14270876,0,0,0,0,ski,0.8111994863
COCO_train2014_000000250194.jpg,cinema,0.5468638,cab,0.22052813,street,0.15331478,0,0,crosswalk,0.2016550303
COCO_train2014_000000250226.jpg,airliner,0.9986051,0,0,0,0,0,0,runway,0.6196067929
COCO_train2014_000000250737.jpg,motor,0.99046564,0,0,0,0,0,0,street,0.3949478865
COCO_train2014_000000250834.jpg,streetcar,0.9619586,0,0,0,0,0,0,subway,0.540068686
COCO_train2014_000000250877.jpg,ski,0.9999995,0,0,0,0,0,0,ice,0.250177443
COCO_train2014_000000250991.jpg,bicycle,0.84166175,0,0,0,0,0,0,street,0.4677678049
COCO_train2014_000000251230.jpg,trolleybus,0.9953754,0,0,0,0,0,0,shopfront,0.3235076666
COCO_train2014_000000251283.jpg,airliner,0.99879444,0,0,0,0,0,0,airfield,0.5503305197
COCO_train2014_000000251315.jpg,wardrobe,0.78066796,0,0,0,0,0,0,bedroom,0.2788049877
COCO_train2014_000000251804.jpg,bottle,0.81628317,0,0,0,0,0,0,art,0.4492278397
COCO_train2014_000000251932.jpg,wing,0.99043256,0,0,0,0,0,0,airfield,0.6433436275
COCO_train2014_000000252022.jpg,street,0.9954751,0,0,0,0,0,0,coffee,0.5787961483
COCO_train2014_000000252160.jpg,sandbar,0.4153292,speedboat,0.34485236,seashore,0.13184018,0,0,boat,0.2315675467
COCO_train2014_000000252470.jpg,ballplayer,0.99936396,0,0,0,0,0,0,baseball,0.632189393
COCO_train2014_000000252730.jpg,grouse,0.88798285,0,0,0,0,0,0,rainforest,0.6199988723
COCO_train2014_000000252915.jpg,packet,0.54979336,can,0.307474,paintbrush,0.14264819,0,0,laundromat,0.6508584023
COCO_train2014_000000253031.jpg,ballplayer,0.9982926,0,0,0,0,0,0,baseball,0.6849144697
COCO_train2014_000000253098.jpg,car,0.99995065,0,0,0,0,0,0,railroad,0.3076854646
COCO_train2014_000000253166.jpg,racket,0.99895096,0,0,0,0,0,0,basketball,0.7834080458
COCO_train2014_000000253323.jpg,trolleybus,0.873678,passenger,0.12005268,0,0,0,0,bus,0.9605458379
COCO_train2014_000000253332.jpg,truck,0.790422,minibus,0.20941222,0,0,0,0,gas,0.2052187473
COCO_train2014_000000253417.jpg,pickup,0.9999988,0,0,0,0,0,0,pier,0.4186957777
COCO_train2014_000000253419.jpg,airliner,0.9996835,0,0,0,0,0,0,airfield,0.8279161453
COCO_train2014_000000253447.jpg,tricycle,0.63675576,moped,0.26741454,0,0,0,0,raceway,0.8345906734
COCO_train2014_000000253556.jpg,fireboat,0.8468013,0,0,0,0,0,0,lock,0.4199387133
COCO_train2014_000000253686.jpg,umbrella,0.9999999,0,0,0,0,0,0,fountain,0.1890159398
COCO_train2014_000000253712.jpg,pole,0.6461954,street,0.3482434,0,0,0,0,water,0.2381692678
COCO_train2014_000000253873.jpg,cash,0.66135085,refrigerator,0.27947384,0,0,0,0,kitchen,0.1971183717
COCO_train2014_000000253906.jpg,hotdog,0.9989397,0,0,0,0,0,0,sandbox,0.3664737642
COCO_train2014_000000253959.jpg,confectionery,0.9222345,0,0,0,0,0,0,topiary,0.3274552524
COCO_train2014_000000254011.jpg,paddle,0.6662465,canoe,0.30794924,0,0,0,0,wave,0.8134400845
COCO_train2014_000000254296.jpg,doormat,0.77117056,0,0,0,0,0,0,doorway,0.5334463716
COCO_train2014_000000254658.jpg,barbershop,0.8809075,0,0,0,0,0,0,biology,0.274612844
COCO_train2014_000000254678.jpg,ballplayer,0.9900422,0,0,0,0,0,0,stadium,0.8239324093
COCO_train2014_000000254726.jpg,warplane,0.99644864,0,0,0,0,0,0,airfield,0.8810245991
COCO_train2014_000000254822.jpg,ballplayer,0.9332001,0,0,0,0,0,0,stadium,0.9302963614
COCO_train2014_000000255013.jpg,car,0.9994765,0,0,0,0,0,0,train,0.825073421
COCO_train2014_000000255186.jpg,ballplayer,0.86240876,0,0,0,0,0,0,athletic,0.4207176566
COCO_train2014_000000255306.jpg,ski,0.99737597,0,0,0,0,0,0,ice,0.5465566516
COCO_train2014_000000255459.jpg,ballplayer,0.99734515,0,0,0,0,0,0,baseball,0.6306060553
COCO_train2014_000000255494.jpg,helmet,0.72819984,bike,0.1983919,0,0,0,0,boardwalk,0.6160710454
COCO_train2014_000000255634.jpg,ski,0.97760516,0,0,0,0,0,0,athletic,0.0841741487
COCO_train2014_000000255741.jpg,electric,0.99917954,0,0,0,0,0,0,railroad,0.5802736878
COCO_train2014_000000255898.jpg,plate,0.6284494,meat,0.32185966,0,0,0,0,pizzeria,0.4436977506
COCO_train2014_000000255910.jpg,rugby,0.39647436,ball,0.23832548,volleyball,0.2330377,0,0,soccer,0.5439473391
COCO_train2014_000000255971.jpg,steam,0.99999833,0,0,0,0,0,0,train,0.5232354403
COCO_train2014_000000256189.jpg,microwave,0.8455715,home,0.116253614,0,0,0,0,kitchen,0.6069635749
COCO_train2014_000000256215.jpg,amphibian,0.80201656,amphibian,0.17474861,0,0,0,0,harbor,0.3590041697
COCO_train2014_000000256380.jpg,ski,0.9975097,0,0,0,0,0,0,ski,0.2788283825
COCO_train2014_000000256386.jpg,traffic,0.9999975,0,0,0,0,0,0,parking,0.2286125869
COCO_train2014_000000256549.jpg,traffic,0.9999962,0,0,0,0,0,0,parking,0.288136512
COCO_train2014_000000256607.jpg,streetcar,0.94601786,0,0,0,0,0,0,phone,0.7185496688
COCO_train2014_000000256755.jpg,bottle,0.6225481,wine,0.3773231,0,0,0,0,beer,0.3420374095
COCO_train2014_000000256808.jpg,llama,0.65345675,0,0,0,0,0,0,corral,0.2418011725
COCO_train2014_000000256869.jpg,electric,0.9778581,0,0,0,0,0,0,train,0.542939961
COCO_train2014_000000257162.jpg,cab,0.99305385,0,0,0,0,0,0,embassy,0.6495530605
COCO_train2014_000000257243.jpg,truck,0.9601716,0,0,0,0,0,0,bus,0.3795116246
COCO_train2014_000000257588.jpg,carton,0.9131885,0,0,0,0,0,0,veterinarians,0.9057392478
COCO_train2014_000000257663.jpg,clock,0.9994436,0,0,0,0,0,0,motel,0.4294618368
COCO_train2014_000000257666.jpg,warplane,0.99987423,0,0,0,0,0,0,airfield,0.5298780203
COCO_train2014_000000257807.jpg,park,0.9737167,0,0,0,0,0,0,park,0.6316742897
COCO_train2014_000000258073.jpg,lemon,0.5021764,lemon,0.2940701,grocery,0.1739661,0,0,supermarket,0.7168700099
COCO_train2014_000000258196.jpg,motor,0.8899391,0,0,0,0,0,0,garage,0.4365105927
COCO_train2014_000000258205.jpg,snowmobile,0.9858013,0,0,0,0,0,0,marsh,0.2857505679
COCO_train2014_000000258336.jpg,teddy,0.9994649,0,0,0,0,0,0,bedroom,0.2673091292
COCO_train2014_000000258517.jpg,carbonara,0.34801593,packet,0.29098374,0,0,0,0,delicatessen,0.4448626935
COCO_train2014_000000258635.jpg,canoe,0.9770389,0,0,0,0,0,0,raft,0.4024045169
COCO_train2014_000000258676.jpg,ballplayer,0.99875283,0,0,0,0,0,0,stadium,0.8426324725
COCO_train2014_000000258794.jpg,trolleybus,0.9998105,0,0,0,0,0,0,bus,0.9910249114
COCO_train2014_000000258856.jpg,trolleybus,0.9614237,0,0,0,0,0,0,bus,0.9997892976
COCO_train2014_000000258869.jpg,paddle,0.6890215,submarine,0.2704105,0,0,0,0,lake,0.2240538299
COCO_train2014_000000258894.jpg,mug,0.9903537,0,0,0,0,0,0,bakery,0.5387004614
COCO_train2014_000000259030.jpg,bison,0.99907434,0,0,0,0,0,0,pasture,0.4336714447
COCO_train2014_000000259137.jpg,drum,0.99939716,0,0,0,0,0,0,physics,0.1831791848
COCO_train2014_000000259434.jpg,abacus,0.72500104,0,0,0,0,0,0,pantry,0.142065987
COCO_train2014_000000259439.jpg,cinema,0.99407464,0,0,0,0,0,0,fire,0.9304208755
COCO_train2014_000000259745.jpg,notebook,0.93891925,0,0,0,0,0,0,office,0.3708644211
COCO_train2014_000000259809.jpg,drum,0.674726,grocery,0.23435016,0,0,0,0,beer,0.8175553679
COCO_train2014_000000260110.jpg,restaurant,0.78446364,dining,0.17554234,0,0,0,0,cafeteria,0.3255500197
COCO_train2014_000000260415.jpg,ballplayer,0.99869776,0,0,0,0,0,0,baseball,0.918358624
COCO_train2014_000000260604.jpg,truck,0.6197988,ear,0.27944407,0,0,0,0,ball,0.3501588702
COCO_train2014_000000260826.jpg,street,0.9999925,0,0,0,0,0,0,motel,0.7501289248
COCO_train2014_000000260901.jpg,roof,0.99776006,0,0,0,0,0,0,archaelogical,0.1492051035
COCO_train2014_000000261569.jpg,suit,0.25311917,jean,0.19141565,harmonica,0.104836516,suit,0.103574134,medina,0.1196275428
COCO_train2014_000000262172.jpg,carton,0.7150105,crate,0.20669371,0,0,0,0,dorm,0.1943792254
COCO_train2014_000000262239.jpg,restaurant,0.67324543,wok,0.105216324,0,0,0,0,restaurant,0.9485965371
COCO_train2014_000000262662.jpg,parking,0.9999995,0,0,0,0,0,0,escalator,0.093219392
COCO_train2014_000000262991.jpg,library,0.98416454,0,0,0,0,0,0,library,0.6169975996
COCO_train2014_000000263036.jpg,viaduct,0.9999982,0,0,0,0,0,0,viaduct,0.9310785532
COCO_train2014_000000263762.jpg,trolleybus,0.9999039,0,0,0,0,0,0,bus,0.9974681735
COCO_train2014_000000264233.jpg,carton,0.51837385,crate,0.47711226,0,0,0,0,dorm,0.1044019461
COCO_train2014_000000264340.jpg,racket,0.96763414,0,0,0,0,0,0,athletic,0.3502132893
COCO_train2014_000000264365.jpg,mug,0.9978314,0,0,0,0,0,0,coffee,0.1316304207
COCO_train2014_000000264473.jpg,basenji,0.9723096,0,0,0,0,0,0,kennel,0.2123862505
COCO_train2014_000000264797.jpg,truck,0.42797387,tow,0.34654084,truck,0.12572081,0,0,landfill,0.1379656196
COCO_train2014_000000265139.jpg,racket,0.90445894,0,0,0,0,0,0,soccer,0.4686569572
COCO_train2014_000000265173.jpg,phone,0.67773914,gas,0.26500282,0,0,0,0,gas,0.5739620924
COCO_train2014_000000265187.jpg,thatch,0.93273216,0,0,0,0,0,0,shopfront,0.35886693
COCO_train2014_000000265292.jpg,plate,0.93646663,0,0,0,0,0,0,coffee,0.4437626004
COCO_train2014_000000265625.jpg,umbrella,0.9998511,0,0,0,0,0,0,dressing,0.1355445683
COCO_train2014_000000265645.jpg,car,0.99970514,0,0,0,0,0,0,railroad,0.7612661123
COCO_train2014_000000265982.jpg,bell,0.9976113,0,0,0,0,0,0,tower,0.7008283734
COCO_train2014_000000266418.jpg,paddle,0.7582686,canoe,0.24162056,0,0,0,0,islet,0.679549098
COCO_train2014_000000266550.jpg,grocery,0.58540386,torch,0.34009224,0,0,0,0,market,0.6715320349
COCO_train2014_000000266557.jpg,streetcar,0.999956,0,0,0,0,0,0,bus,0.7063875794
COCO_train2014_000000266569.jpg,traffic,0.44470134,traffic,0.31246185,streetcar,0.23695791,0,0,highway,0.4649662972
COCO_train2014_000000266910.jpg,electric,0.86555165,passenger,0.13432999,0,0,0,0,train,0.6174679995
COCO_train2014_000000267266.jpg,diaper,0.9268025,0,0,0,0,0,0,art,0.3731985092
COCO_train2014_000000267324.jpg,umbrella,0.9999875,0,0,0,0,0,0,bazaar,0.2619656324
COCO_train2014_000000267516.jpg,dog,0.99993277,0,0,0,0,0,0,zen,0.345864296
COCO_train2014_000000267680.jpg,street,0.6420636,pole,0.26262933,0,0,0,0,tower,0.2189369947
COCO_train2014_000000267823.jpg,street,0.9982147,0,0,0,0,0,0,motel,0.8866503835
COCO_train2014_000000267825.jpg,umbrella,0.56907684,swing,0.37170047,0,0,0,0,runway,0.2825063467
COCO_train2014_000000267834.jpg,street,0.71575516,restaurant,0.1285287,0,0,0,0,embassy,0.192857787
COCO_train2014_000000267885.jpg,indian,0.48238176,penguin,0.20100535,fountain,0.1916529,0,0,zen,0.1022040993
COCO_train2014_000000268146.jpg,paddle,0.5483675,lifeboat,0.24168299,canoe,0.20948818,0,0,beach,0.5015129447
COCO_train2014_000000268341.jpg,bridge,0.9818303,0,0,0,0,0,0,beach,0.3462661207
COCO_train2014_000000268472.jpg,ballplayer,0.9993278,0,0,0,0,0,0,baseball,0.9113692641
COCO_train2014_000000268523.jpg,liner,0.92737424,0,0,0,0,0,0,harbor,0.6943506598
COCO_train2014_000000268718.jpg,motor,0.77284455,moped,0.21764475,0,0,0,0,driveway,0.1342406571
COCO_train2014_000000268899.jpg,syringe,0.88479817,0,0,0,0,0,0,physics,0.1182226539
COCO_train2014_000000268900.jpg,puzzle,0.34332985,loupe,0.33567068,quill,0.12888075,0,0,dressing,0.2340034992
COCO_train2014_000000269680.jpg,truck,0.73487335,0,0,0,0,0,0,excavation,0.2094236761
COCO_train2014_000000270248.jpg,ballplayer,0.9523213,0,0,0,0,0,0,baseball,0.7762238383
COCO_train2014_000000270290.jpg,meat,0.9980843,0,0,0,0,0,0,bakery,0.8403756619
COCO_train2014_000000270512.jpg,warplane,0.90725493,0,0,0,0,0,0,gas,0.574518621
COCO_train2014_000000270651.jpg,cucumber,0.79735154,packet,0.12892075,0,0,0,0,candy,0.2580087781
COCO_train2014_000000270659.jpg,ski,0.9999945,0,0,0,0,0,0,ski,0.973557055
COCO_train2014_000000270696.jpg,tie,0.58910155,stole,0.23555602,0,0,0,0,elevator,0.2947444916
COCO_train2014_000000270740.jpg,ballplayer,0.9989956,0,0,0,0,0,0,stadium,0.587084651
COCO_train2014_000000270784.jpg,steam,0.9999943,0,0,0,0,0,0,railroad,0.8815707564
COCO_train2014_000000270959.jpg,pole,0.99164045,0,0,0,0,0,0,motel,0.3504602313
COCO_train2014_000000271006.jpg,planetarium,0.4172375,home,0.12706494,0,0,0,0,forest,0.2779251933
COCO_train2014_000000271038.jpg,bell,0.6703352,monastery,0.28152126,0,0,0,0,church,0.2022363395
COCO_train2014_000000271136.jpg,ballplayer,0.647941,bar,0.17371288,beam,0.13002978,0,0,soccer,0.4669628143
COCO_train2014_000000271363.jpg,paddle,0.98912406,0,0,0,0,0,0,raft,0.4286499619
COCO_train2014_000000271638.jpg,patio,0.8272148,0,0,0,0,0,0,restaurant,0.295052141
COCO_train2014_000000271996.jpg,minibus,0.76830524,truck,0.21490714,0,0,0,0,junkyard,0.3330005407
COCO_train2014_000000272095.jpg,laptop,0.90106773,0,0,0,0,0,0,office,0.1481618881
COCO_train2014_000000272173.jpg,airliner,0.9996362,0,0,0,0,0,0,runway,0.904943943
COCO_train2014_000000272176.jpg,bagel,0.9838291,0,0,0,0,0,0,delicatessen,0.2982913852
COCO_train2014_000000272351.jpg,restaurant,0.831423,washbasin,0.14090954,0,0,0,0,museum,0.4329819679
COCO_train2014_000000272510.jpg,desktop,0.61604106,desk,0.14196739,monitor,0.13767342,0,0,home,0.6554310918
COCO_train2014_000000272758.jpg,crane,0.48810768,traffic,0.46339548,0,0,0,0,industrial,0.3118665218
COCO_train2014_000000272901.jpg,jinrikisha,0.20742553,traffic,0.18701325,truck,0.15427881,0,0,street,0.3512693644
COCO_train2014_000000273053.jpg,hotdog,0.9999491,0,0,0,0,0,0,ice,0.6079919338
COCO_train2014_000000273205.jpg,parking,0.9999999,0,0,0,0,0,0,crosswalk,0.5680087805
COCO_train2014_000000273253.jpg,crayfish,0.56994224,lobster,0.16171093,jersey,0.15349168,0,0,clothing,0.348133713
COCO_train2014_000000273358.jpg,barbershop,0.99999416,0,0,0,0,0,0,fastfood,0.0784213617
COCO_train2014_000000273379.jpg,streetcar,0.5103498,streetcar,0.48959997,0,0,0,0,bus,0.9951735139
COCO_train2014_000000273716.jpg,sarong,0.85137945,0,0,0,0,0,0,beer,0.5078040957
COCO_train2014_000000274160.jpg,bike,0.9901867,0,0,0,0,0,0,raceway,0.7429171205
COCO_train2014_000000274386.jpg,crutch,0.96778953,0,0,0,0,0,0,beach,0.5185638666
COCO_train2014_000000274547.jpg,moped,0.995249,0,0,0,0,0,0,street,0.6747488976
COCO_train2014_000000274640.jpg,canoe,0.34074837,swing,0.14541438,0,0,0,0,forest,0.2119206488
COCO_train2014_000000274916.jpg,schipperke,0.9553379,0,0,0,0,0,0,ice,0.1361691505
COCO_train2014_000000275057.jpg,shield,0.4724731,bike,0.27164158,helmet,0.173229,0,0,catacomb,0.2402733415
COCO_train2014_000000275211.jpg,umbrella,0.8950998,0,0,0,0,0,0,clothing,0.1499151587
COCO_train2014_000000275245.jpg,bakery,0.57437384,barbershop,0.21512578,restaurant,0.13940722,0,0,diner,0.4377006292
COCO_train2014_000000275263.jpg,clock,0.99979,0,0,0,0,0,0,courthouse,0.5518631339
COCO_train2014_000000275292.jpg,lakeside,0.7676027,seashore,0.15938282,0,0,0,0,harbor,0.4611908197
COCO_train2014_000000275710.jpg,vacuum,0.99616975,0,0,0,0,0,0,landfill,0.210670799
COCO_train2014_000000276077.jpg,dishwasher,0.99937314,0,0,0,0,0,0,kitchen,0.7204370499
COCO_train2014_000000276168.jpg,warplane,0.5563585,missile,0.4401494,0,0,0,0,airfield,0.4217069149
COCO_train2014_000000276247.jpg,cleaver,0.48253292,grocery,0.33774784,shop,0.14759277,0,0,restaurant,0.9533802867
COCO_train2014_000000276766.jpg,trolleybus,0.98569983,0,0,0,0,0,0,bus,0.9929870367
COCO_train2014_000000276801.jpg,ram,0.98628694,0,0,0,0,0,0,bazaar,0.3129712343
COCO_train2014_000000276849.jpg,throne,1,0,0,0,0,0,0,bedchamber,0.7739456296
COCO_train2014_000000276894.jpg,limousine,0.61654115,grille,0.110180944,0,0,0,0,parking,0.4976763427
COCO_train2014_000000277088.jpg,traffic,0.996309,0,0,0,0,0,0,subway,0.496935308
